datetime,weekday,weekend,location1,location2,device_type,SSID,RSSI,ping_ms,download_Mbps,upload_Mbps,packet_loss_rate,ping_jitter_ms,ap_code,client,floor_client,building_client
2025-11-24 21:01,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-46,5.48,120.42,238.98,0,3.33,CLIENT_AP_2F207H0055121,11,317,1118
2025-11-24 21:02,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-55,3.4,72.05,101.45,0,0.71,CLIENT_AP_1F104H0013121,19,267,1118
2025-11-24 21:03,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,6.38,44.13,71.68,0,18.56,CLIENT_AP_B2F0155121,3,274,1118
2025-11-24 21:03,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-46,2.66,181.26,249.61,0,0.82,CLIENT_AP_2F207H0055121,11,317,1118
2025-11-24 21:04,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,84.19,92.44,101.98,0,90.66,CLIENT_AP_1F104H0013121,19,267,1118
2025-11-24 21:05,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.81,52.96,75.64,0,1.6,CLIENT_AP_B2F0155121,3,274,1118
2025-11-24 21:05,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-45,4.37,191.67,309.52,0,18.16,CLIENT_AP_2F207H0055121,11,317,1118
2025-11-24 21:06,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,3.77,68.69,97.43,0,1.71,CLIENT_AP_1F104H0013121,21,260,1084
2025-11-24 21:07,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.76,66.04,77.64,0,5.27,CLIENT_AP_B2F0155121,4,277,1084
2025-11-24 21:07,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-45,6.99,133.24,140.72,0,3.87,CLIENT_AP_2F207H0055121,9,301,1084
2025-11-24 21:08,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,2.97,77.29,98.75,0,0.43,CLIENT_AP_1F104H0013121,21,260,1084
2025-11-24 21:09,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.02,73.94,88.38,0,16.4,CLIENT_AP_B2F0155121,4,277,1084
2025-11-24 21:10,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,2.62,77.94,116.45,0,0.2,CLIENT_AP_1F104H0013121,21,260,1084
2025-11-24 21:11,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.76,58.45,77.33,0,0.22,CLIENT_AP_B2F0155121,2,276,1072
2025-11-24 21:12,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,2.72,74.94,99.51,0,0.28,CLIENT_AP_1F104H0013121,23,256,1072
2025-11-24 21:13,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.59,54.64,89.86,0,0.35,CLIENT_AP_B2F0155121,2,276,1072
2025-11-24 21:14,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,2.87,73.23,96.93,0,0.26,CLIENT_AP_1F104H0013121,23,256,1072
2025-11-24 21:15,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2,49.33,76.86,0,0.16,CLIENT_AP_B2F0155121,2,276,1072
2025-11-24 21:16,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,2.81,79.31,100.76,0,0.35,CLIENT_AP_1F104H0013121,23,256,1061
2025-11-24 21:17,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,8.37,64.79,85.7,0,25.58,CLIENT_AP_B2F0155121,4,272,1061
2025-11-24 21:18,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,3.79,88.52,112.48,0,1,CLIENT_AP_1F104H0013121,23,256,1061
2025-11-24 21:19,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.81,51.76,86.59,0,0.21,CLIENT_AP_B2F0155121,4,272,1061
2025-11-24 21:20,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,7.14,78.42,107.96,0,15.6,CLIENT_AP_1F104H0013121,23,256,1061
2025-11-24 21:21,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.04,60.75,77.12,0,0.52,CLIENT_AP_B2F0155121,4,268,1069
2025-11-24 21:23,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.64,55.67,85.43,0,0.07,CLIENT_AP_B2F0155121,4,268,1069
2025-11-24 21:25,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.95,52.79,79.71,0,0.23,CLIENT_AP_B2F0155121,4,268,1069
2025-11-24 21:26,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,3.14,85.08,114.74,0,26.86,CLIENT_AP_1F104H0013121,26,263,1060
2025-11-24 21:27,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.15,51.71,77.83,0,1.05,CLIENT_AP_B2F0155121,3,260,1060
2025-11-24 21:27,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-56,14.26,43.94,59.47,0,28.84,CLIENT_AP_2F207H0055121,9,291,1060
2025-11-24 21:28,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-66,3.27,77.69,109.48,0,0.42,CLIENT_AP_1F104H0013121,26,263,1060
2025-11-24 21:29,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-53,9.59,38.5,56.58,0,26.09,CLIENT_AP_2F207H0055121,9,291,1060
2025-11-24 21:29,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.19,54.62,83.03,0,0.48,CLIENT_AP_B2F0155121,3,260,1060
2025-11-24 21:30,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,2.82,95.37,115.43,0,0.28,CLIENT_AP_1F104H0013121,26,263,1060
2025-11-24 21:31,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.53,56.69,72.26,0,15.74,CLIENT_AP_B2F0155121,4,253,1029
2025-11-24 21:32,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,3.54,88.05,105.98,0,0.62,CLIENT_AP_1F104H0013121,27,258,1029
2025-11-24 21:33,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.9,53.58,79.63,0,0.17,CLIENT_AP_B2F0155121,4,253,1029
2025-11-24 21:33,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-54,89.92,18.69,39.93,0,48.96,CLIENT_AP_2F207H0055121,8,283,1029
2025-11-24 21:34,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-63,2.96,118.04,95.41,0,0.35,CLIENT_AP_1F104H0013121,27,258,1029
2025-11-24 21:35,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.44,51.9,78.5,0,9.05,CLIENT_AP_B2F0155121,4,253,1029
2025-11-24 21:35,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-52,16.99,31.55,44.29,0,30.5,CLIENT_AP_2F207H0055121,8,283,1029
2025-11-24 21:36,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,3.26,92.7,119.66,0,0.56,CLIENT_AP_1F104H0013121,30,246,1011
2025-11-24 21:37,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.99,56.2,77.81,0,0.17,CLIENT_AP_B2F0155121,3,251,1011
2025-11-24 21:37,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-55,3.85,55.24,58.67,0,0.85,CLIENT_AP_2F207H0055121,9,279,1011
2025-11-24 21:38,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,3.94,92.09,129.76,0,13.73,CLIENT_AP_1F104H0013121,30,246,1011
2025-11-24 21:39,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.82,54.71,79.99,0,0.17,CLIENT_AP_B2F0155121,3,251,1011
2025-11-24 21:40,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-65,2.9,83.9,84.54,0,0.5,CLIENT_AP_1F104H0013121,30,246,1011
2025-11-24 21:41,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-55,11.05,43.26,71.45,0,32.98,CLIENT_AP_2F207H0055121,7,275,991
2025-11-24 21:41,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.89,55.7,79.64,0,0.11,CLIENT_AP_B2F0155121,3,240,991
2025-11-24 21:42,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,4.54,108.05,159.72,0,0.74,CLIENT_AP_1F104H0013121,24,252,991
2025-11-24 21:44,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,4.84,119.61,153.78,0,1.9,CLIENT_AP_1F104H0013121,24,252,991
2025-11-24 21:46,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-63,3.4,77.11,116.29,0,1.06,CLIENT_AP_1F104H0013121,27,256,983
2025-11-24 21:47,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,6.98,56.07,77.36,0,13.01,CLIENT_AP_B2F0155121,5,242,983
2025-11-24 21:48,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-64,3.07,89.66,104.88,0,0.29,CLIENT_AP_1F104H0013121,27,256,983
2025-11-24 21:49,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.55,66.87,78.01,0,0.21,CLIENT_AP_B2F0155121,5,242,983
2025-11-24 21:50,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,3.1,79.45,132.75,0,0.67,CLIENT_AP_1F104H0013121,27,256,983
2025-11-24 21:51,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-66,2.98,12.96,33.05,0,0.42,CLIENT_AP_2F207H0055121,8,266,958
2025-11-24 21:51,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.95,56.83,79.73,0,0.29,CLIENT_AP_B2F0155121,5,230,958
2025-11-24 21:52,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,3.33,128.68,116.59,0,0.45,CLIENT_AP_1F104H0013121,27,238,958
2025-11-24 21:53,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.98,65.56,106.63,0,0.23,CLIENT_AP_B2F0155121,5,230,958
2025-11-24 21:54,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.1,127.23,149.71,0,0.4,CLIENT_AP_1F104H0013121,27,238,958
2025-11-24 21:55,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.07,57.75,84.29,0,1.97,CLIENT_AP_B2F0155121,5,230,958
2025-11-24 21:56,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,5.39,136.69,162.09,0,10.27,CLIENT_AP_1F104H0013121,27,246,913
2025-11-24 21:57,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.74,66.34,92.23,0,0.23,CLIENT_AP_B2F0155121,4,207,913
2025-11-24 21:57,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-58,3.85,73.17,89.62,0,26.74,CLIENT_AP_2F207H0055121,8,245,913
2025-11-24 21:58,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-63,2.84,132.23,157.94,0,0.27,CLIENT_AP_1F104H0013121,27,246,913
2025-11-24 21:59,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-60,17.32,75.01,109.69,0,6.39,CLIENT_AP_2F207H0055121,8,245,913
2025-11-24 21:59,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.97,70.19,95.38,0,4.96,CLIENT_AP_B2F0155121,4,207,913
2025-11-24 22:00,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,6.67,75.11,121.84,0,3.03,CLIENT_AP_1F104H0013121,27,246,913
2025-11-24 22:01,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.82,74.23,102.84,0,0.46,CLIENT_AP_B2F0155121,6,192,879
2025-11-24 22:01,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-58,7.65,43.38,64.77,0,7.02,CLIENT_AP_2F207H0055121,7,237,879
2025-11-24 22:02,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-65,2.71,171.42,220.74,0,0.59,CLIENT_AP_1F104H0013121,26,238,879
2025-11-24 22:03,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.75,65.99,109.54,0,0.34,CLIENT_AP_B2F0155121,6,192,879
2025-11-24 22:03,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-58,3.52,75.34,107.11,0,0.76,CLIENT_AP_2F207H0055121,7,237,879
2025-11-24 22:04,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-61,6.17,145.82,191.61,0,0.67,CLIENT_AP_1F104H0013121,26,238,879
2025-11-24 22:05,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.1,76.5,17.55,0,0.36,CLIENT_AP_B2F0155121,6,192,879
2025-11-24 22:05,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-52,2.85,38.91,60.56,0,0.67,CLIENT_AP_2F207H0055121,7,237,879
2025-11-24 22:06,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,4.15,152.85,159.64,0,3.19,CLIENT_AP_1F104H0013121,27,228,837
2025-11-24 22:07,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.82,85.37,90.02,0,0.1,CLIENT_AP_B2F0155121,4,173,837
2025-11-24 22:07,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-59,2.54,56.38,78.77,0,0.22,CLIENT_AP_2F207H0055121,7,226,837
2025-11-24 22:08,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,2.85,171.99,249.04,0,0.22,CLIENT_AP_1F104H0013121,27,228,837
2025-11-24 22:09,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.49,82.51,109.52,0,0.27,CLIENT_AP_B2F0155121,4,173,837
2025-11-24 22:09,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-56,3.8,43.34,40.44,0,1.82,CLIENT_AP_2F207H0055121,7,226,837
2025-11-24 22:10,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-66,6.24,97.32,136.41,0,27.33,CLIENT_AP_1F104H0013121,27,228,837
2025-11-24 22:11,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-55,2.57,43.24,55.9,0,0.77,CLIENT_AP_2F207H0055121,7,215,817
2025-11-24 22:11,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.61,83.59,113.01,0,14.44,CLIENT_AP_B2F0155121,3,173,817
2025-11-24 22:12,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,2.83,135.89,201.31,0,0.28,CLIENT_AP_1F104H0013121,26,227,817
2025-11-24 22:13,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-56,3.16,50.37,85.26,0,1.24,CLIENT_AP_2F207H0055121,7,215,817
2025-11-24 22:13,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.87,72.76,100.75,0,0.2,CLIENT_AP_B2F0155121,3,173,817
2025-11-24 22:14,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.07,171.87,199.47,0,16.22,CLIENT_AP_1F104H0013121,26,227,817
2025-11-24 22:15,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.92,74.66,106.68,0,0.33,CLIENT_AP_B2F0155121,3,173,817
2025-11-24 22:15,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-56,2.88,58.76,71.96,0,0.56,CLIENT_AP_2F207H0055121,7,215,817
2025-11-24 22:17,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-57,3.11,58.94,93.65,0,0.5,CLIENT_AP_2F207H0055121,5,197,781
2025-11-24 22:19,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.93,76.9,109.14,0,15.29,CLIENT_AP_B2F0155121,4,167,781
2025-11-24 22:20,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-62,2.96,174.12,213.01,0,0.74,CLIENT_AP_1F104H0013121,24,224,781
2025-11-24 22:22,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,6.14,128.43,162.14,0,1.84,CLIENT_AP_1F104H0013121,23,219,754
2025-11-24 22:23,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.73,82.98,106.02,0,0.15,CLIENT_AP_B2F0155121,4,165,754
2025-11-24 22:23,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-54,3.35,77.31,97.29,0,0.57,CLIENT_AP_2F207H0055121,6,199,754
2025-11-24 22:24,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-63,2.69,148.15,158.24,0,0.43,CLIENT_AP_1F104H0013121,23,219,754
2025-11-24 22:26,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,2.76,102.48,161.12,0,0.42,CLIENT_AP_1F104H0013121,23,207,721
2025-11-24 22:27,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.82,78.76,109.18,0,0.27,CLIENT_AP_B2F0155121,3,165,721
2025-11-24 22:27,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-55,7.71,71.51,85.86,0,16.03,CLIENT_AP_2F207H0055121,7,188,721
2025-11-24 22:28,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,2.93,129.37,159.36,0,0.49,CLIENT_AP_1F104H0013121,23,207,721
2025-11-24 22:29,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-55,3.04,58.34,109.59,0,0.8,CLIENT_AP_2F207H0055121,7,188,721
2025-11-24 22:29,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.1,78.91,111.5,0,0.76,CLIENT_AP_B2F0155121,3,165,721
2025-11-24 22:32,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.23,122.16,186.66,0,0.65,CLIENT_AP_1F104H0013121,28,231,718
2025-11-24 22:34,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,2.92,107.37,135.52,0,0.54,CLIENT_AP_1F104H0013121,28,231,718
2025-11-24 22:35,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.87,79.84,104.05,0,0.19,CLIENT_AP_B2F0155121,3,162,718
2025-11-24 22:35,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-59,7.89,38.39,40.62,0,17.17,CLIENT_AP_2F207H0055121,6,153,718
2025-11-24 22:36,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,3.15,100.23,134.32,0,0.45,CLIENT_AP_1F104H0013121,29,220,664
2025-11-24 22:37,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.87,84.35,105.28,0,0.23,CLIENT_AP_B2F0155121,3,161,664
2025-11-24 22:37,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-58,2.96,59.03,78.54,0,2.15,CLIENT_AP_2F207H0055121,5,140,664
2025-11-24 22:39,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.71,84.31,117.2,0,0.23,CLIENT_AP_B2F0155121,3,161,664
2025-11-24 22:39,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-58,3.64,69.15,84.16,0,1.43,CLIENT_AP_2F207H0055121,5,140,664
2025-11-24 22:40,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-54,3.33,82.59,79.6,0,1.27,CLIENT_AP_1F104H0013121,29,220,664
2025-11-24 22:41,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.8,70.55,103.63,0,10.19,CLIENT_AP_B2F0155121,4,159,637
2025-11-24 22:41,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-54,3.1,58.16,87.7,0,1.89,CLIENT_AP_2F207H0055121,5,126,637
2025-11-24 22:42,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,4.36,65.47,79.97,0,8.93,CLIENT_AP_1F104H0013121,30,216,637
2025-11-24 22:43,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-56,2.57,66.26,70.18,,3.83,CLIENT_AP_2F207H0055121,5,126,637
2025-11-24 22:43,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.72,80.87,118.87,0,0.11,CLIENT_AP_B2F0155121,4,159,637
2025-11-24 22:44,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,2.63,99.35,70.99,0,0.23,CLIENT_AP_1F104H0013121,30,216,637
2025-11-24 22:45,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-52,2.49,69.76,116.47,0,0.41,CLIENT_AP_2F207H0055121,5,126,637
2025-11-24 22:45,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.67,81.18,118.37,0,0.23,CLIENT_AP_B2F0155121,4,159,637
2025-11-24 22:46,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-56,3,83.96,90.56,0,0.09,CLIENT_AP_1F104H0013121,27,213,594
2025-11-24 22:47,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-56,3,90.32,131.45,0,1.02,CLIENT_AP_2F207H0055121,4,115,594
2025-11-24 22:47,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.6,80.21,115.18,0,0.23,CLIENT_AP_B2F0155121,3,136,594
2025-11-24 22:48,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,3.32,68.28,66.02,0,1.24,CLIENT_AP_1F104H0013121,27,213,594
2025-11-24 22:49,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-53,4.24,99.64,113.55,0,1.33,CLIENT_AP_2F207H0055121,4,115,594
2025-11-24 22:49,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.68,85.99,116.55,0,0.26,CLIENT_AP_B2F0155121,3,136,594
2025-11-24 22:51,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-56,3.13,104.65,128.2,0,1.98,CLIENT_AP_2F207H0055121,4,90,545
2025-11-24 22:51,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.88,86.4,127.71,0,12.88,CLIENT_AP_B2F0155121,9,103,545
2025-11-24 22:52,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,5.4,87.99,70.79,0,10.89,CLIENT_AP_1F104H0013121,24,228,545
2025-11-24 22:53,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-53,6.42,100.72,130.16,0,4.53,CLIENT_AP_2F207H0055121,4,90,545
2025-11-24 22:53,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.6,95.11,117.78,0,0.37,CLIENT_AP_B2F0155121,9,103,545
2025-11-24 22:54,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,4.59,113.54,100.65,0,2.1,CLIENT_AP_1F104H0013121,24,228,545
2025-11-24 22:55,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-57,3.92,82.68,115.47,0,2.4,CLIENT_AP_2F207H0055121,4,90,545
2025-11-24 22:55,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.8,65.93,98.92,0,0.46,CLIENT_AP_B2F0155121,9,103,545
2025-11-24 22:56,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,3.15,113.63,101.35,0,2.08,CLIENT_AP_1F104H0013121,27,257,465
2025-11-24 22:57,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.7,87.68,124.9,0,0.14,CLIENT_AP_B2F0155121,11,55,465
2025-11-24 22:57,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-59,2.5,143.78,133.63,0,7.3,CLIENT_AP_2F207H0055121,3,67,465
2025-11-24 22:58,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,2.9,123.4,80.71,0,3.56,CLIENT_AP_1F104H0013121,27,257,465
2025-11-24 22:59,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.08,100.8,115.79,,9.98,CLIENT_AP_B2F0155121,11,55,465
2025-11-24 23:01,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.25,97.6,135.11,0,4.01,CLIENT_AP_B2F0155121,4,26,425
2025-11-24 23:02,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-55,3.26,160.18,176.66,0,0.23,CLIENT_AP_1F104H0013121,21,285,425
2025-11-24 23:03,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.69,99.6,140.22,0,0.25,CLIENT_AP_B2F0155121,4,26,425
2025-11-24 23:04,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,4.74,150.72,157.68,0,3.34,CLIENT_AP_1F104H0013121,21,285,425
2025-11-24 23:05,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.65,99.63,138.15,0,0.31,CLIENT_AP_B2F0155121,4,26,425
2025-11-24 23:06,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,3.81,148.16,154.38,0,0.7,CLIENT_AP_1F104H0013121,23,260,344
2025-11-24 23:07,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.64,94.1,134.53,0,0.2,CLIENT_AP_B2F0155121,4,7,344
2025-11-24 23:08,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-55,3.93,139.71,142,0,3.91,CLIENT_AP_1F104H0013121,23,260,344
